,rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
133,m/spider_man_into_the_spider_verse,Courtney Small,False,Cinema Axis,Fresh,9.0,2018-12-10,Spider-Man: Into the Spider-Verse creates a world that truly feels as if you are in a living comic book. One where each panel is an exciting mixture of different techniques.
134,m/spider_man_into_the_spider_verse,Laurence Boyce,False,Tripwire Magazine,Fresh,8.0,2018-12-11,"This is not only a fresh take on the character of Spider-Man, and an investigation on what makes him (and her) so enduring, but also one of the best superhero movies of the past few years."
135,m/spider_man_into_the_spider_verse,Hugh Armitage,False,Digital Spy,Fresh,10.0,2018-12-11,"Spider-Man: Into the Spider-Verse proves definitively that there's more life in the old arachnid yet - and creative and surprising ways of approaching the superhero genre. If it isn't the best Spider-Man movie of all time, it's certainly up there."
136,m/spider_man_into_the_spider_verse,James Berardinelli,True,ReelViews,Fresh,8.75,2018-12-11,"The move is a blast and, by using a plot device that causes a rift between different dimensions/universes, Into the Spider-Verse has been given an incredible amount of latitude in terms of characters and style."
137,m/spider_man_into_the_spider_verse,Chris Hunneysett,False,Daily Mirror (UK),Fresh,10.0,2018-12-11,Along comes a Spider-man as you've never seen him before in this deliriously entertaining animated spin on your friendly neighbourhood superhero.
138,m/spider_man_into_the_spider_verse,Christy Lemire,True,RogerEbert.com,Fresh,8.75,2018-12-11,"It would seem like an impossible feat, but somehow, directors Bob Persichetti, Peter Ramsey, and Rodney Rothman have breathed thrilling new life into the comic book movie."
139,m/spider_man_into_the_spider_verse,James Hunt,False,Den of Geek,Fresh,10.0,2018-12-11,"No matter how bored you might be of seeing Spider-Man stories, you'd have to be pretty cynical not to see the value in this one."
140,m/spider_man_into_the_spider_verse,Sean Collier,False,Pittsburgh Magazine,Fresh,9.0,2018-12-11,Spider-Verse feels like a comic book that has had its DNA reconstituted as a film ... I don't know how it was done. But it is wonderful to experience.
141,m/spider_man_into_the_spider_verse,Mario Alegre,False,Próxima Tanda,Fresh,8.0,2018-12-11,An astonishing visual feat. Into the Spider-Verse raises de bar on what 3D animation can accomplish. [Full Review in Spanish]
142,m/spider_man_into_the_spider_verse,Cameron Frew,False,FrewFilm,Fresh,10.0,2018-12-11,"Beautiful, hilarious, enthralling, inspiring; everything Spidey stands for and more. Masterpiece."
143,m/spider_man_into_the_spider_verse,Christopher Machell,False,CineVue,Fresh,8.0,2018-12-11,"Reinvigorating the genre even for those in the depths of superhero fatigue and complete with slapstick humour and a cartoon pig called Spider-Ham, Into the Spider-Verse is unabashedly a children's film, and all the better for it."
144,m/spider_man_into_the_spider_verse,Joseph Walsh,False,The Arts Desk,Fresh,8.0,2018-12-11,Every beguiling frame is full of originality.
145,m/spider_man_into_the_spider_verse,tt stern-enzi,False,Cincinnati CityBeat,Fresh,10.0,2018-12-11,"From the animation style they're rendered in to the subtle yet key twists of their backstories, what emerges is the realization that Spider-Man is the quintessential everyday person; every universe needs an example of what the best of us looks like."
146,m/spider_man_into_the_spider_verse,Josh Terry,False,Deseret News (Salt Lake City),Fresh,8.75,2018-12-11,Just make sure the kids have a quick rundown of Spider-Man basics beforehand and this one will make for a great family outing.
147,m/spider_man_into_the_spider_verse,Soren Andersen,True,Seattle Times,Fresh,8.75,2018-12-11,"""Into the Spider-Verse"" is pure fun, nonstop from start to finish."
148,m/spider_man_into_the_spider_verse,Laurence Boyce,False,Tripwire Magazine,Fresh,8.0,2018-12-11,"This is not only a fresh take on the character of Spider-Man, and an investigation on what makes him (and her) so enduring, but also one of the best superhero movies of the past few years."
149,m/spider_man_into_the_spider_verse,Hugh Armitage,False,Digital Spy,Fresh,10.0,2018-12-11,"Spider-Man: Into the Spider-Verse proves definitively that there's more life in the old arachnid yet - and creative and surprising ways of approaching the superhero genre. If it isn't the best Spider-Man movie of all time, it's certainly up there."
150,m/spider_man_into_the_spider_verse,James Berardinelli,True,ReelViews,Fresh,8.75,2018-12-11,"The move is a blast and, by using a plot device that causes a rift between different dimensions/universes, Into the Spider-Verse has been given an incredible amount of latitude in terms of characters and style."
151,m/spider_man_into_the_spider_verse,Chris Hunneysett,False,Daily Mirror (UK),Fresh,10.0,2018-12-11,Along comes a Spider-man as you've never seen him before in this deliriously entertaining animated spin on your friendly neighbourhood superhero.
152,m/spider_man_into_the_spider_verse,Christy Lemire,True,RogerEbert.com,Fresh,8.75,2018-12-11,"It would seem like an impossible feat, but somehow, directors Bob Persichetti, Peter Ramsey, and Rodney Rothman have breathed thrilling new life into the comic book movie."
153,m/spider_man_into_the_spider_verse,James Hunt,False,Den of Geek,Fresh,10.0,2018-12-11,"No matter how bored you might be of seeing Spider-Man stories, you'd have to be pretty cynical not to see the value in this one."
154,m/spider_man_into_the_spider_verse,Sean Collier,False,Pittsburgh Magazine,Fresh,9.0,2018-12-11,Spider-Verse feels like a comic book that has had its DNA reconstituted as a film ... I don't know how it was done. But it is wonderful to experience.
155,m/spider_man_into_the_spider_verse,Mario Alegre,False,Próxima Tanda,Fresh,8.0,2018-12-11,An astonishing visual feat. Into the Spider-Verse raises de bar on what 3D animation can accomplish. [Full Review in Spanish]
156,m/spider_man_into_the_spider_verse,Cameron Frew,False,FrewFilm,Fresh,10.0,2018-12-11,"Beautiful, hilarious, enthralling, inspiring; everything Spidey stands for and more. Masterpiece."
157,m/spider_man_into_the_spider_verse,Christopher Machell,False,CineVue,Fresh,8.0,2018-12-11,"Reinvigorating the genre even for those in the depths of superhero fatigue and complete with slapstick humour and a cartoon pig called Spider-Ham, Into the Spider-Verse is unabashedly a children's film, and all the better for it."
158,m/spider_man_into_the_spider_verse,Joseph Walsh,False,The Arts Desk,Fresh,8.0,2018-12-11,Every beguiling frame is full of originality.
159,m/spider_man_into_the_spider_verse,tt stern-enzi,False,Cincinnati CityBeat,Fresh,10.0,2018-12-11,"From the animation style they're rendered in to the subtle yet key twists of their backstories, what emerges is the realization that Spider-Man is the quintessential everyday person; every universe needs an example of what the best of us looks like."
160,m/spider_man_into_the_spider_verse,Josh Terry,False,Deseret News (Salt Lake City),Fresh,8.75,2018-12-11,Just make sure the kids have a quick rundown of Spider-Man basics beforehand and this one will make for a great family outing.
161,m/spider_man_into_the_spider_verse,Soren Andersen,True,Seattle Times,Fresh,8.75,2018-12-11,"""Into the Spider-Verse"" is pure fun, nonstop from start to finish."
162,m/spider_man_into_the_spider_verse,Alan French,False,We Bought a Blog,Fresh,10.0,2018-12-12,Following a young teenager named Miles Morales through the streets of Brooklyn might be the happiest I've been in a theater in years.
163,m/spider_man_into_the_spider_verse,Kiko Martinez,False,Remezcla,Fresh,8.0,2018-12-12,"It won't do for Latinos what Black Panther did for the African-American community earlier this year from a cultural perspective, but the highly stylized animated film is a solid first step in making the mainstream superhero universe more inclusive."
164,m/spider_man_into_the_spider_verse,Jonathan W. Hickman,False,Daily Film Fix,Fresh,9.0,2018-12-12,"One of the best animated films of 2018, ""Spider-Verse"" proves that there's no such thing as too much Spider-Man."
165,m/spider_man_into_the_spider_verse,Jake Wilson,True,The Age (Australia),Rotten,5.0,2018-12-12,"Like the very knowing writing, these visual pyrotechnics are underwritten by a sense of strain, as if someone somewhere were terrified of viewers losing interest."
166,m/spider_man_into_the_spider_verse,Norman Wilner,False,NOW Toronto,Fresh,8.0,2018-12-12,"For all the spider-chaos, it's really Miles's story - and it's a great one. There hasn't been a Spider-Man movie like this before."
167,m/spider_man_into_the_spider_verse,Sheraz Farooqi,False,ComicBook Debate,Fresh,10.0,2018-12-12,"Spider-Man: Into The Spider-Verse is not just the best comic book film of 2018, it's one of the greatest superhero films of all time."
168,m/spider_man_into_the_spider_verse,MaryAnn Johanson,False,Flick Filosopher,Fresh,10.0,2018-12-12,"Has a verve rare in big-budget movies at the moment. Fun and fresh and legitimately engages with its source material on the levels of story, visuals, and mythology all at once. It feels like discovering storytelling anew."
169,m/spider_man_into_the_spider_verse,Brian Orndorf,False,Blu-ray.com,Fresh,8.0,2018-12-12,"""Into the Spider-Verse"" is unexpected, which is a good thing, making a valiant attempt to take the icon on a trippy wave of style, pathos, and identity."
170,m/spider_man_into_the_spider_verse,Steven D. Greydanus,False,National Catholic Register,Fresh,9.0,2018-12-12,Changes what is possible for superhero films and animated films.
171,m/spider_man_into_the_spider_verse,Nigel Andrews,True,Financial Times,Rotten,2.0,2018-12-12,Never did hyper-kinesis seem so much like standstill. So much rush. So little panache.
172,m/spider_man_into_the_spider_verse,Jim Slotek,False,Original Cin,Fresh,10.0,2018-12-12,"I may be at a point with super-hero movies where I only enjoy the ones that ridicule the genre. Into the Spider-Verse has a lot of fun deflating, ""the canon."""
173,m/spider_man_into_the_spider_verse,Andrew Parker,False,The Gate,Fresh,9.5,2018-12-12,"Spider-Man: Into the Spider-Verse is the only film released in 2018 that stands the best shot of entertaining, captivating, and engaging with every viewer equally."
174,m/spider_man_into_the_spider_verse,Cary Darling,True,Houston Chronicle,Fresh,8.0,2018-12-12,The animation captures a comic book's sense of engagement and imagination but the visuals never overwhelm the story.
175,m/spider_man_into_the_spider_verse,Christopher Lloyd,False,The Film Yap,Fresh,8.0,2018-12-12,"Spider-Man: Into the Spider-Verse takes a Cuisinart to the hero's mythology, cutting everything up into bits and reassembling the pieces into other configurations."
176,m/spider_man_into_the_spider_verse,Andrew Wyatt,False,The Lens,Fresh,9.0,2018-12-12,"The deliriously fun, dimension-tripping Spider-Verse isn't just the best Spidey feature ever. It's one of the best superhero-comic films, full stop."
177,m/spider_man_into_the_spider_verse,Neil Pond,False,Parade Magazine,Fresh,8.0,2018-12-12,"Superhero flicks just got a whole lot more super, a bit more crowded---and much more inclusive."
178,m/spider_man_into_the_spider_verse,Tim Robey,True,Daily Telegraph (UK),Fresh,8.0,2018-12-12,"How fitting that just a month after Stan Lee died, the most detailed homage conceivable to his art and legacy lands in cinemas."
179,m/spider_man_into_the_spider_verse,Jo Berry,False,Movies4Kids,Fresh,10.0,2018-12-12,"Best of all are the visuals, which are so rich, bright and stylised that your eyes and brain will need time to adjust and your jaw will be dropped from the first scene..."
180,m/spider_man_into_the_spider_verse,Rich Cline,False,Shadows on the Wall,Fresh,8.0,2018-12-12,"Whizzes through its plot with energy and wit, avoiding most of the usual superhero pitfalls."
181,m/spider_man_into_the_spider_verse,Alan French,False,We Bought a Blog,Fresh,10.0,2018-12-12,Following a young teenager named Miles Morales through the streets of Brooklyn might be the happiest I've been in a theater in years.
182,m/spider_man_into_the_spider_verse,Kiko Martinez,False,Remezcla,Fresh,8.0,2018-12-12,"It won't do for Latinos what Black Panther did for the African-American community earlier this year from a cultural perspective, but the highly stylized animated film is a solid first step in making the mainstream superhero universe more inclusive."
183,m/spider_man_into_the_spider_verse,Jonathan W. Hickman,False,Daily Film Fix,Fresh,9.0,2018-12-12,"One of the best animated films of 2018, ""Spider-Verse"" proves that there's no such thing as too much Spider-Man."
184,m/spider_man_into_the_spider_verse,Jake Wilson,True,The Age (Australia),Rotten,5.0,2018-12-12,"Like the very knowing writing, these visual pyrotechnics are underwritten by a sense of strain, as if someone somewhere were terrified of viewers losing interest."
185,m/spider_man_into_the_spider_verse,Norman Wilner,False,NOW Toronto,Fresh,8.0,2018-12-12,"For all the spider-chaos, it's really Miles's story - and it's a great one. There hasn't been a Spider-Man movie like this before."
186,m/spider_man_into_the_spider_verse,Sheraz Farooqi,False,ComicBook Debate,Fresh,10.0,2018-12-12,"Spider-Man: Into The Spider-Verse is not just the best comic book film of 2018, it's one of the greatest superhero films of all time."
187,m/spider_man_into_the_spider_verse,MaryAnn Johanson,False,Flick Filosopher,Fresh,10.0,2018-12-12,"Has a verve rare in big-budget movies at the moment. Fun and fresh and legitimately engages with its source material on the levels of story, visuals, and mythology all at once. It feels like discovering storytelling anew."
188,m/spider_man_into_the_spider_verse,Brian Orndorf,False,Blu-ray.com,Fresh,8.0,2018-12-12,"""Into the Spider-Verse"" is unexpected, which is a good thing, making a valiant attempt to take the icon on a trippy wave of style, pathos, and identity."
189,m/spider_man_into_the_spider_verse,Steven D. Greydanus,False,National Catholic Register,Fresh,9.0,2018-12-12,Changes what is possible for superhero films and animated films.
190,m/spider_man_into_the_spider_verse,Nigel Andrews,True,Financial Times,Rotten,2.0,2018-12-12,Never did hyper-kinesis seem so much like standstill. So much rush. So little panache.
191,m/spider_man_into_the_spider_verse,Jim Slotek,False,Original Cin,Fresh,10.0,2018-12-12,"I may be at a point with super-hero movies where I only enjoy the ones that ridicule the genre. Into the Spider-Verse has a lot of fun deflating, ""the canon."""
192,m/spider_man_into_the_spider_verse,Andrew Parker,False,The Gate,Fresh,9.5,2018-12-12,"Spider-Man: Into the Spider-Verse is the only film released in 2018 that stands the best shot of entertaining, captivating, and engaging with every viewer equally."
193,m/spider_man_into_the_spider_verse,Cary Darling,True,Houston Chronicle,Fresh,8.0,2018-12-12,The animation captures a comic book's sense of engagement and imagination but the visuals never overwhelm the story.
194,m/spider_man_into_the_spider_verse,Christopher Lloyd,False,The Film Yap,Fresh,8.0,2018-12-12,"Spider-Man: Into the Spider-Verse takes a Cuisinart to the hero's mythology, cutting everything up into bits and reassembling the pieces into other configurations."
195,m/spider_man_into_the_spider_verse,Andrew Wyatt,False,The Lens,Fresh,9.0,2018-12-12,"The deliriously fun, dimension-tripping Spider-Verse isn't just the best Spidey feature ever. It's one of the best superhero-comic films, full stop."
196,m/spider_man_into_the_spider_verse,Neil Pond,False,Parade Magazine,Fresh,8.0,2018-12-12,"Superhero flicks just got a whole lot more super, a bit more crowded---and much more inclusive."
197,m/spider_man_into_the_spider_verse,Tim Robey,True,Daily Telegraph (UK),Fresh,8.0,2018-12-12,"How fitting that just a month after Stan Lee died, the most detailed homage conceivable to his art and legacy lands in cinemas."
198,m/spider_man_into_the_spider_verse,Jo Berry,False,Movies4Kids,Fresh,10.0,2018-12-12,"Best of all are the visuals, which are so rich, bright and stylised that your eyes and brain will need time to adjust and your jaw will be dropped from the first scene..."
199,m/spider_man_into_the_spider_verse,Rich Cline,False,Shadows on the Wall,Fresh,8.0,2018-12-12,"Whizzes through its plot with energy and wit, avoiding most of the usual superhero pitfalls."
200,m/spider_man_into_the_spider_verse,Alistair Harkness,False,Scotsman,Fresh,6.0,2018-12-13,"Irreverent comic book in-jokes, a collage-like mix of animation styles and a vocal cameo from Nicolas Cage add to the fun."
201,m/spider_man_into_the_spider_verse,Chris Hewitt,True,Minneapolis Star Tribune,Fresh,10.0,2018-12-13,"Look, I get it. I'm weary of superhero movies, too. But ""Spider-Man: Into the Spider-Verse"" isn't just a superhero movie. It's also a great movie."
202,m/spider_man_into_the_spider_verse,Mark Dujsik,False,Mark Reviews Movies,Fresh,7.5,2018-12-13,Spider-Man: Into the Spider-Verse laughs at the routine and gives us superhero film that is anything but routine.
203,m/spider_man_into_the_spider_verse,Peter Howell,True,Toronto Star,Fresh,10.0,2018-12-13,"The film's take-home message, if you want to call it that, is that we all have a little Spidey in us: ""What makes you different is what makes you Spider-Man."""
204,m/spider_man_into_the_spider_verse,Frank Swietek,False,One Guy's Opinion,Fresh,6.0,2018-12-13,"Might be fully appreciated only by extreme fan-boys [but] the dazzling visuals and jaunty verbal attitude should make the movie one that anybody can enjoy, at least in some measure."
205,m/spider_man_into_the_spider_verse,Peter Travers,True,Rolling Stone,Fresh,9.0,2018-12-13,"Who'd have thought that animation could turn a whole army of interdimensional webslingers into something fresh, funny, fierce and revolutionary? With a mixed-race hero at its core, this is the greatest Spider-Man epic of them all-and the coolest."
206,m/spider_man_into_the_spider_verse,Liam Maguren,False,Flicks.co.nz,Fresh,10.0,2018-12-13,"It's truly sensational to witness a blockbuster this visually daring on a massive screen. It's even more sensational that I found myself yelling: ""Give me six more Spider-Verse films!"""
207,m/spider_man_into_the_spider_verse,Alan Ng,False,Film Threat,Fresh,8.0,2018-12-13,Spider-Man: Into the Spider-Verse is probably the best-animated superhero tale to do justice to the pulp comic book fan both in style and content.
208,m/spider_man_into_the_spider_verse,Christopher Schobert,False,Filmswoon,Fresh,9.0,2018-12-13,"""Into the Spider-Verse"" is the only animated film this year that can comfortably fit on the Top 10 list for a 10-year-old superhero junkie and a late-thirtysomething film critic."
209,m/spider_man_into_the_spider_verse,Dana Barbuto,False,The Patriot Ledger,Fresh,9.0,2018-12-13,"...it has multiple web slingers - seven. Yup, that's a lot of Spider-Men for the price of one. Kapow!"
210,m/spider_man_into_the_spider_verse,Micheal Compton,False,Bowling Green Daily News,Fresh,9.0,2018-12-13,"Here is a movie that takes its comic book roots and embraces them with such glee, the result is perhaps the quintessential Spider-Man film."
211,m/spider_man_into_the_spider_verse,Sean P. Means,False,The Movie Cricket,Fresh,10.0,2018-12-13,"It's a smart and timely reminder that every superhero's story has to start somewhere, and Miles Morales' fascinating story begins here."
212,m/spider_man_into_the_spider_verse,Chris Wasser,False,The Herald (Ireland),Fresh,10.0,2018-12-13,"The whole thing is a zippy, frenetic and surprisingly meta commentary on the comic-book industry - but it also has a heart, a fabulous voice cast, and comes equipped with some of the sharpest punchlines of the year."
213,m/spider_man_into_the_spider_verse,George M. Thomas,False,Akron Beacon Journal,Fresh,9.0,2018-12-13,"It's witty, intelligent and makes an emotional connection."
214,m/spider_man_into_the_spider_verse,Charles Koplinski,False,Illinois Times,Fresh,8.75,2018-12-13,"Vibrant, Imaginative ""Spider-Verse"" a Delight"
215,m/spider_man_into_the_spider_verse,Richard Whittaker,False,Austin Chronicle,Fresh,8.0,2018-12-13,"Throw in the family drama, and this could seem overloaded. But directors Bob Persichetti, Peter Ramsey, and Rodney Rothman have shepherded an extraordinary take on the Marvel universe that's gritty and lush, shadowy and colorful, epic and intimate."
216,m/spider_man_into_the_spider_verse,Alan Corr,False,RTÉ (Ireland),Fresh,8.0,2018-12-13,"Unlike so many superhero movies, Spider-Man: Into the Spider-Verse looks and feels like the viewer is actually stepping into a moving comic book. It embraces the variation on a theme with style and wit."
217,m/spider_man_into_the_spider_verse,Walter Chaw,False,Film Freak Central,Fresh,10.0,2018-12-13,"Spider-Verse is an instant classic, not for visuals that will, after all, only be singular until the next ground is broken, but for the tremendous care it's taken in finding Miles's heart and then things to fill it, break it, strengthen it."
218,m/spider_man_into_the_spider_verse,Barbara VanDenburgh,True,Arizona Republic,Fresh,9.0,2018-12-13,It breathes youthful life into a tired franchise and makes the smartest transition yet of characters from the comics to the big screen with clever animation and thoughtful storytelling.
219,m/spider_man_into_the_spider_verse,Rafer Guzman,True,Newsday,Fresh,8.75,2018-12-13,"""Spider-Man: Into the Spider-Verse"" occasionally feels overly antic, but that's because it's brimming with imagination and energy."
220,m/spider_man_into_the_spider_verse,Ty Burr,True,Boston Globe,Fresh,10.0,2018-12-13,"A pop-art roller coaster ride with soul, it can dazzle even a sick-of-superheroes doubter with two hours of thoroughgoing delight. Take the kids. Better yet, take the kid in yourself."
221,m/spider_man_into_the_spider_verse,Clarisse Loughrey,True,Independent (UK),Fresh,8.0,2018-12-13,[Makes] a strong case that animation is the natural medium for the comic book movie.
222,m/spider_man_into_the_spider_verse,Joey Magidson,False,Hollywood News,Fresh,8.75,2018-12-13,"It's hard to fully explain just how glorious this is. In one fell swoop, this film sets a whole new standard for how you tell an animated story. There's nothing else like it."
223,m/spider_man_into_the_spider_verse,Wenlei Ma,False,News.com.au,Fresh,8.0,2018-12-13,"Its trippy animated visuals is truly a comic book come to life, capturing the spirit and aesthetics of its source material better than any film before it."
224,m/spider_man_into_the_spider_verse,Bob Bloom,False,"Journal and Courier (Lafayette, IN)",Fresh,8.75,2018-12-13,"The story is secondary to Miles' journey of finding the resolve, strength and belief in himself needed to become a Spider-Man."
225,m/spider_man_into_the_spider_verse,Christopher Llewellyn Reed,False,Film Festival Today,Fresh,10.0,2018-12-13,"The friendly neighborhood Spider-Man is back with a vengeance, and I couldn't be happier."
226,m/spider_man_into_the_spider_verse,Pete Hammond,False,Deadline Hollywood Daily,Fresh,9.0,2018-12-13,Who knew there was this much life left in Spidey. The first big animated spinoff is perfection. Dazzling and fun all the way.
227,m/spider_man_into_the_spider_verse,Jonathan Roberts,False,The New Paper (Singapore),Fresh,8.0,2018-12-13,"On top of the visuals and action, it is also laugh-out-loud funny, thanks no doubt to the Lord-Miller influence."
228,m/spider_man_into_the_spider_verse,Alistair Harkness,False,Scotsman,Fresh,6.0,2018-12-13,"Irreverent comic book in-jokes, a collage-like mix of animation styles and a vocal cameo from Nicolas Cage add to the fun."
229,m/spider_man_into_the_spider_verse,Chris Hewitt,True,Minneapolis Star Tribune,Fresh,10.0,2018-12-13,"Look, I get it. I'm weary of superhero movies, too. But ""Spider-Man: Into the Spider-Verse"" isn't just a superhero movie. It's also a great movie."
230,m/spider_man_into_the_spider_verse,Mark Dujsik,False,Mark Reviews Movies,Fresh,7.5,2018-12-13,Spider-Man: Into the Spider-Verse laughs at the routine and gives us superhero film that is anything but routine.
231,m/spider_man_into_the_spider_verse,Peter Howell,True,Toronto Star,Fresh,10.0,2018-12-13,"The film's take-home message, if you want to call it that, is that we all have a little Spidey in us: ""What makes you different is what makes you Spider-Man."""
232,m/spider_man_into_the_spider_verse,Frank Swietek,False,One Guy's Opinion,Fresh,6.0,2018-12-13,"Might be fully appreciated only by extreme fan-boys [but] the dazzling visuals and jaunty verbal attitude should make the movie one that anybody can enjoy, at least in some measure."
233,m/spider_man_into_the_spider_verse,Peter Travers,True,Rolling Stone,Fresh,9.0,2018-12-13,"Who'd have thought that animation could turn a whole army of interdimensional webslingers into something fresh, funny, fierce and revolutionary? With a mixed-race hero at its core, this is the greatest Spider-Man epic of them all-and the coolest."
234,m/spider_man_into_the_spider_verse,Liam Maguren,False,Flicks.co.nz,Fresh,10.0,2018-12-13,"It's truly sensational to witness a blockbuster this visually daring on a massive screen. It's even more sensational that I found myself yelling: ""Give me six more Spider-Verse films!"""
235,m/spider_man_into_the_spider_verse,Alan Ng,False,Film Threat,Fresh,8.0,2018-12-13,Spider-Man: Into the Spider-Verse is probably the best-animated superhero tale to do justice to the pulp comic book fan both in style and content.
236,m/spider_man_into_the_spider_verse,Christopher Schobert,False,Filmswoon,Fresh,9.0,2018-12-13,"""Into the Spider-Verse"" is the only animated film this year that can comfortably fit on the Top 10 list for a 10-year-old superhero junkie and a late-thirtysomething film critic."
237,m/spider_man_into_the_spider_verse,Dana Barbuto,False,The Patriot Ledger,Fresh,9.0,2018-12-13,"...it has multiple web slingers - seven. Yup, that's a lot of Spider-Men for the price of one. Kapow!"
238,m/spider_man_into_the_spider_verse,Micheal Compton,False,Bowling Green Daily News,Fresh,9.0,2018-12-13,"Here is a movie that takes its comic book roots and embraces them with such glee, the result is perhaps the quintessential Spider-Man film."
239,m/spider_man_into_the_spider_verse,Sean P. Means,False,The Movie Cricket,Fresh,10.0,2018-12-13,"It's a smart and timely reminder that every superhero's story has to start somewhere, and Miles Morales' fascinating story begins here."
240,m/spider_man_into_the_spider_verse,Chris Wasser,False,The Herald (Ireland),Fresh,10.0,2018-12-13,"The whole thing is a zippy, frenetic and surprisingly meta commentary on the comic-book industry - but it also has a heart, a fabulous voice cast, and comes equipped with some of the sharpest punchlines of the year."
241,m/spider_man_into_the_spider_verse,George M. Thomas,False,Akron Beacon Journal,Fresh,9.0,2018-12-13,"It's witty, intelligent and makes an emotional connection."
242,m/spider_man_into_the_spider_verse,Charles Koplinski,False,Illinois Times,Fresh,8.75,2018-12-13,"Vibrant, Imaginative ""Spider-Verse"" a Delight"
243,m/spider_man_into_the_spider_verse,Richard Whittaker,False,Austin Chronicle,Fresh,8.0,2018-12-13,"Throw in the family drama, and this could seem overloaded. But directors Bob Persichetti, Peter Ramsey, and Rodney Rothman have shepherded an extraordinary take on the Marvel universe that's gritty and lush, shadowy and colorful, epic and intimate."
244,m/spider_man_into_the_spider_verse,Alan Corr,False,RTÉ (Ireland),Fresh,8.0,2018-12-13,"Unlike so many superhero movies, Spider-Man: Into the Spider-Verse looks and feels like the viewer is actually stepping into a moving comic book. It embraces the variation on a theme with style and wit."
245,m/spider_man_into_the_spider_verse,Walter Chaw,False,Film Freak Central,Fresh,10.0,2018-12-13,"Spider-Verse is an instant classic, not for visuals that will, after all, only be singular until the next ground is broken, but for the tremendous care it's taken in finding Miles's heart and then things to fill it, break it, strengthen it."
246,m/spider_man_into_the_spider_verse,Barbara VanDenburgh,True,Arizona Republic,Fresh,9.0,2018-12-13,It breathes youthful life into a tired franchise and makes the smartest transition yet of characters from the comics to the big screen with clever animation and thoughtful storytelling.
247,m/spider_man_into_the_spider_verse,Rafer Guzman,True,Newsday,Fresh,8.75,2018-12-13,"""Spider-Man: Into the Spider-Verse"" occasionally feels overly antic, but that's because it's brimming with imagination and energy."
248,m/spider_man_into_the_spider_verse,Ty Burr,True,Boston Globe,Fresh,10.0,2018-12-13,"A pop-art roller coaster ride with soul, it can dazzle even a sick-of-superheroes doubter with two hours of thoroughgoing delight. Take the kids. Better yet, take the kid in yourself."
249,m/spider_man_into_the_spider_verse,Clarisse Loughrey,True,Independent (UK),Fresh,8.0,2018-12-13,[Makes] a strong case that animation is the natural medium for the comic book movie.
250,m/spider_man_into_the_spider_verse,Joey Magidson,False,Hollywood News,Fresh,8.75,2018-12-13,"It's hard to fully explain just how glorious this is. In one fell swoop, this film sets a whole new standard for how you tell an animated story. There's nothing else like it."
251,m/spider_man_into_the_spider_verse,Wenlei Ma,False,News.com.au,Fresh,8.0,2018-12-13,"Its trippy animated visuals is truly a comic book come to life, capturing the spirit and aesthetics of its source material better than any film before it."
252,m/spider_man_into_the_spider_verse,Bob Bloom,False,"Journal and Courier (Lafayette, IN)",Fresh,8.75,2018-12-13,"The story is secondary to Miles' journey of finding the resolve, strength and belief in himself needed to become a Spider-Man."
253,m/spider_man_into_the_spider_verse,Christopher Llewellyn Reed,False,Film Festival Today,Fresh,10.0,2018-12-13,"The friendly neighborhood Spider-Man is back with a vengeance, and I couldn't be happier."
254,m/spider_man_into_the_spider_verse,Pete Hammond,False,Deadline Hollywood Daily,Fresh,9.0,2018-12-13,Who knew there was this much life left in Spidey. The first big animated spinoff is perfection. Dazzling and fun all the way.
255,m/spider_man_into_the_spider_verse,Jonathan Roberts,False,The New Paper (Singapore),Fresh,8.0,2018-12-13,"On top of the visuals and action, it is also laugh-out-loud funny, thanks no doubt to the Lord-Miller influence."
256,m/spider_man_into_the_spider_verse,Valerie Kalfrin,False,Film Racket,Fresh,8.0,2018-12-14,"By expanding the possibilities of spider-heroes, it engagingly shows how heroics hinge most on a person's character."
257,m/spider_man_into_the_spider_verse,Rashid Irani,False,Hindustan Times,Fresh,6.0,2018-12-14,"The film's strength derives from its colourful visuals, a deft blend of old-school hand-drawn illustrations and innovative computer-generated animation stylings."
258,m/spider_man_into_the_spider_verse,Maria Sciullo,False,Pittsburgh Post-Gazette,Fresh,8.75,2018-12-14,This animated gem is what we hope for when we go to the movies. It's fun and smart and manages to balance the usual Marvel Universe superhero angst against a silly sensibility.
259,m/spider_man_into_the_spider_verse,Matt Rodriguez,False,Shakefire,Fresh,10.0,2018-12-14,The film captures the essence of Spider-Man and delivers the most dazzling and colorful visuals of the year as if it were ripped straight from the pages of a comic book.
260,m/spider_man_into_the_spider_verse,Tom Meek,False,Cambridge Day,Fresh,7.5,2018-12-14,The directing trio and writer Phil Lord... do a deft job deconstructing both the film franchise and the comic series with wit and verve
261,m/spider_man_into_the_spider_verse,Sara Michelle Fetters,False,MovieFreak.com,Fresh,8.75,2018-12-14,A superheroic stew that's as tasty as it is filling.
262,m/spider_man_into_the_spider_verse,Aaron Peterson,False,The Hollywood Outsider,Fresh,8.0,2018-12-14,"This is a film with flash and sizzle, the kind of animated flick that innovates while decimating expectations. to notice. Into the Spider-Verse is the rare Spider-Man film that fully understands the power of its historic responsibility."
263,m/spider_man_into_the_spider_verse,Chris Knight,False,National Post,Fresh,10.0,2018-12-14,"Once this animated plane is in the air, it feels like it'll never come down."
